Date,Brand,Media,Investment,NumVisits,NumUniqueVisits,GrossSalesEstimate,GrossSalesPlaced,GrossSalesApproved,QtyOrdersPlaced,QtyOrdersApproved
2015-07-11 00:00:00,0,2,0.0,5204738,1478764,157377457.6,239910014.96,157377457.6,551672,413248
2015-07-15 00:00:00,0,2,0.0,6786094,1945468,363968749.76,534256836.08,363968749.76,1041656,776600
2015-07-12 00:00:00,0,2,0.0,5289914,1503712,166808568.96,247392122.56,166808568.96,586696,450384
2015-07-13 00:00:00,0,2,0.0,7498526,2122134,243502584.16,360718094.88,243502584.16,791032,599896
2015-07-21 00:00:00,0,2,0.0,8269268,2347716,254164784.72,390578119.36,254164784.72,848144,619168
2015-07-17 00:00:00,0,2,0.0,7733194,2180584,340197733.04,498921477.12,340197733.04,1134408,859320
2015-07-26 00:00:00,0,2,0.0,5675544,1615488,210830929.76,315314083.04,210830929.76,715968,523688
2015-07-25 00:00:00,0,2,0.0,5526724,1615362,196723632.16,298160324.88,196723632.16,626736,450120
2015-07-20 00:00:00,0,2,0.0,8472898,2408504,285878854.8,413554702.88,285878854.8,1015344,769296
2015-07-31 00:00:00,0,2,0.0,7740026,2136428,360975192.16,565848087.2,360975192.16,1221880,868560
2015-07-29 00:00:00,0,2,0.0,10083094,2602334,415387768.4,688235555.92,415387768.4,1365760,923208
2015-07-22 00:00:00,0,2,0.0,8093708,2359840,258774318.88,385376372.48,258774318.88,867328,641168
2015-07-18 00:00:00,0,2,0.0,5132414,1551438,166842770.16,244951251.6,166842770.16,590216,445544
2015-07-30 00:00:00,0,2,0.0,9919084,2554230,602015966.64,961248914.56,602015966.64,1993024,1369720
2015-07-23 00:00:00,0,2,0.0,7622818,2212434,224328844.08,365062604.72,224328844.08,803000,571824
2015-07-24 00:00:00,0,2,0.0,7038164,2099678,219265967.36,341447325.12,219265967.36,740960,526504
2015-07-16 00:00:00,0,2,0.0,8335908,2294068,444149068.88,639378414.4,444149068.88,1334520,1009624
2015-07-07 00:00:00,0,2,0.0,7259532,2075738,265857395.76,394066254.56,265857395.76,937024,708400
2015-07-04 00:00:00,0,2,0.0,5368034,1599682,156394645.44,236590434.96,156394645.44,550704,413424
2015-07-08 00:00:00,0,2,0.0,6944210,1989946,267030353.04,382209525.28,267030353.04,828080,633600
2015-07-05 00:00:00,0,2,0.0,5411420,1585402,176811291.36,255007661.04,176811291.36,601128,461120
2015-07-06 00:00:00,0,2,0.0,7278138,2105670,250230766.72,371428705.12,250230766.72,833184,633248
2015-07-02 00:00:00,0,2,0.0,7400106,2183272,238148320.08,356897067.12,238148320.08,780736,586520
2015-07-01 00:00:00,0,2,0.0,8747844,2743034,205596646.64,320605178.08,205596646.64,728200,542960
2015-07-09 00:00:00,0,2,0.0,6466936,1868244,225487547.12,332705279.28,225487547.12,698984,538120
2015-07-03 00:00:00,0,2,0.0,6870178,2052988,204012125.68,309548990.08,204012125.68,718432,536360
2015-07-28 00:00:00,0,2,0.0,8424220,2355164,255400733.28,414510300.16,255400733.28,841368,585376
2015-07-19 00:00:00,0,2,0.0,5280870,1560286,196934024.32,283399663.36,196934024.32,689832,523248
2015-07-27 00:00:00,0,2,0.0,8189818,2368954,256966017.44,393202491.44,256966017.44,861168,626384
2015-07-10 00:00:00,0,2,0.0,6255690,1814806,198138057.04,302945868.72,198138057.04,708840,531080
2015-07-14 00:00:00,0,2,0.0,7793254,2171764,308173734.0,454184733.2,308173734.0,952512,731456
2015-08-27 00:00:00,0,2,0.0,9153550,2572164,309107856.64,477868016.56,309107856.64,896280,652872
2015-08-28 00:00:00,0,2,0.0,8143562,2337986,260889723.6,413652661.84,260889723.6,815056,589072
2015-08-15 00:00:00,0,2,0.0,6058528,1680518,172838636.96,271295579.28,172838636.96,594000,435072
2015-08-17 00:00:00,0,2,0.0,9038750,2510326,251586442.8,394544844.32,251586442.8,847968,626208
2015-08-12 00:00:00,0,2,0.0,7683340,2247014,291582153.28,452581674.16,291582153.28,874544,648296
2015-08-18 00:00:00,0,2,0.0,9967944,2688560,617328537.76,986585210.16,617328537.76,1780240,1225400
2015-08-20 00:00:00,0,2,0.0,8866508,2515856,550450543.28,858474131.68,550450543.28,1684496,1188616
2015-08-29 00:00:00,0,2,0.0,6069476,1848602,184703146.32,289534819.2,184703146.32,617584,444928
2015-08-31 00:00:00,0,2,0.0,9900520,2775108,386721645.2,586678910.4,386721645.2,1285680,926288
2015-08-30 00:00:00,0,2,0.0,6256824,1905932,199435541.36,312708408.32,199435541.36,685256,502392
2015-08-09 00:00:00,0,2,0.0,5521796,1613052,179985201.44,275225634.64,179985201.44,601216,447304
2015-08-19 00:00:00,0,2,0.0,10468878,2753996,923002412.64,1471422923.52,923002412.64,2611136,1823800
2015-08-11 00:00:00,0,2,0.0,7760550,2213596,281385369.76,437639871.68,281385369.76,878328,645128
2015-08-16 00:00:00,0,2,0.0,6318774,1775900,176450028.48,277583760.08,176450028.48,604736,448536
2015-08-14 00:00:00,0,2,0.0,7864668,2169244,235230299.92,366915898.8,235230299.92,875688,635888
2015-08-24 00:00:00,0,2,0.0,10177636,2719626,314675440.64,497046733.92,314675440.64,1009712,736032
2015-08-21 00:00:00,0,2,0.0,8359890,2379706,310528169.6,501761396.4,310528169.6,1110736,782672
2015-08-25 00:00:00,0,2,0.0,9896012,2667616,318544618.48,498397469.68,318544618.48,994312,729432
2015-08-23 00:00:00,0,2,0.0,6819372,1978774,219353350.48,330476099.36,219353350.48,771144,574728
2015-08-26 00:00:00,0,2,0.0,9443770,2592912,335397839.04,516543059.12,335397839.04,1010152,737880
2015-08-22 00:00:00,0,2,0.0,6896582,2017988,211972869.68,333123840.72,211972869.68,705760,513832
2015-08-10 00:00:00,0,2,0.0,7922082,2272452,269501283.92,427895345.68,269501283.92,882640,642488
2015-08-03 00:00:00,0,2,0.0,8454082,2396506,249368817.28,384332732.08,249368817.28,825088,598312
2015-08-02 00:00:00,0,2,0.0,6002808,1718710,172572075.28,266657829.68,172572075.28,581504,434368
2015-08-05 00:00:00,0,2,0.0,8082830,2317560,312007462.8,488363700.88,312007462.8,931744,680768
2015-08-07 00:00:00,0,2,0.0,7191576,2148552,251273418.0,404071428.64,251273418.0,810744,575872
2015-08-01 00:00:00,0,2,0.0,6129102,1748376,172295720.08,273554726.72,172295720.08,592328,419232
2015-08-08 00:00:00,0,2,0.0,5492788,1603014,177702093.36,278131339.2,177702093.36,583000,424072
2015-08-06 00:00:00,0,2,0.0,8152802,2457686,260450405.6,427564573.92,260450405.6,842248,599720
2015-08-04 00:00:00,0,2,0.0,8196258,2338602,273492995.6,441797935.92,273492995.6,905872,655776
2015-08-13 00:00:00,0,2,0.0,7590534,2182768,250639479.2,407348288.16,250639479.2,829928,605968
2015-11-29 00:00:00,0,2,0.0,15181726,4696608,715873049.76,1217941017.04,715873049.76,2335520,1541848
2015-11-30 00:00:00,0,2,0.0,16719136,4702754,739721849.68,1250315832.48,739721849.68,2426424,1595088
2015-11-26 00:00:00,0,2,0.0,29264942,7387562,876605102.56,1483268388.8,876605102.56,2802184,1829168
2015-11-27 00:00:00,0,2,0.0,49210910,11748982,4000876826.32,6062266194.16,4000876826.32,10364816,7346328
2015-11-21 00:00:00,0,2,0.0,9218272,3121972,213329761.04,362440507.44,213329761.04,759088,520784
2015-11-18 00:00:00,0,2,0.0,11936498,3903634,405446515.76,682177407.12,405446515.76,1413544,976800
2015-11-28 00:00:00,0,2,0.0,17502464,5016816,932945866.16,1536321696.8,932945866.16,2793472,1895432
2015-11-16 00:00:00,0,2,0.0,12815642,3839906,289206411.12,502806500.24,289206411.12,1070872,735680
2015-11-24 00:00:00,0,2,0.0,14126896,4383568,229411066.72,417396746.8,229411066.72,906224,610192
2015-11-20 00:00:00,0,2,0.0,10808070,3536736,261398515.84,451818302.32,261398515.84,893640,608784
2015-11-15 00:00:00,0,2,0.0,9040500,3026016,341821812.64,557420405.52,341821812.64,1077560,752312
2015-11-17 00:00:00,0,2,0.0,12023984,3879722,284851871.92,477408609.04,284851871.92,1029248,720016
2015-11-19 00:00:00,0,2,0.0,11065082,3645978,267406499.36,460477859.6,267406499.36,881408,601128
2015-11-22 00:00:00,0,2,0.0,9469852,3206546,207474618.56,337886958.64,207474618.56,746152,520784
2015-11-23 00:00:00,0,2,0.0,13662782,4130686,238512537.12,420806437.92,238512537.12,989208,684640
2015-11-01 00:00:00,0,2,0.0,6788446,2230970,139043402.96,237033700.64,139043402.96,551760,375056
2015-11-14 00:00:00,0,2,0.0,8502424,2878708,351759613.92,596682038.48,351759613.92,1078440,726968
2015-11-13 00:00:00,0,2,0.0,10301676,3254720,516718991.36,861463556.8,516718991.36,1487552,1009624
2015-11-10 00:00:00,0,2,0.0,9739604,3005954,358805837.28,602842367.6,358805837.28,1081872,737440
2015-11-06 00:00:00,0,2,0.0,9330384,2967636,321150559.84,545255171.12,321150559.84,1029952,691328
2015-11-12 00:00:00,0,2,0.0,12451180,3875046,441398874.4,791807046.8,441398874.4,1371568,912208
2015-11-09 00:00:00,0,2,0.0,10410666,3240678,381031101.44,605003005.2,381031101.44,1094896,753368
2015-11-05 00:00:00,0,2,0.0,10035256,3149006,285040718.16,477583664.8,285040718.16,1063128,731280
2015-11-08 00:00:00,0,2,0.0,8103228,2539502,313649901.84,515278274.72,313649901.84,891792,612568
2015-11-04 00:00:00,0,2,0.0,9873262,3205384,308334180.0,511531971.28,308334180.0,1051864,717024
2015-11-11 00:00:00,0,2,0.0,10182914,3046946,327986816.96,564779592.08,327986816.96,1065416,730224
2015-11-02 00:00:00,0,2,0.0,8330056,2547972,231471991.52,386091057.44,231471991.52,792616,562496
2015-11-07 00:00:00,0,2,0.0,7877100,2563190,292510533.92,495940064.4,292510533.92,809160,547624
2015-11-03 00:00:00,0,2,0.0,9463188,2774926,259401379.6,435959326.88,259401379.6,897072,625416
2015-11-25 00:00:00,0,2,0.0,15564122,4922988,223187694.4,426136455.36,223187694.4,920920,607640
2015-12-26 00:00:00,0,2,0.0,8474032,2399544,256955622.88,461175682.0,256955622.88,842776,547800
2015-12-29 00:00:00,0,2,0.0,10031014,2715020,325307750.24,566247129.36,325307750.24,1033736,683584
2015-12-27 00:00:00,0,2,0.0,8051484,2361226,233775753.2,423593184.96,233775753.2,799304,528440
2015-12-28 00:00:00,0,2,0.0,10366202,2831766,331967474.96,566738954.32,331967474.96,1031976,686576
2015-12-31 00:00:00,0,2,0.0,5722346,1739346,171262920.4,319972341.04,171262920.4,543664,352880
2015-12-06 00:00:00,0,2,0.0,9541154,2995706,309803188.64,553510755.6,309803188.64,1093400,767976
2015-12-08 00:00:00,0,2,0.0,12369644,3540264,375442428.24,622142715.92,375442428.24,1309880,913088
2015-12-07 00:00:00,0,2,0.0,13156990,3587374,391688135.52,654924550.72,391688135.52,1385032,954448
2015-12-11 00:00:00,0,2,0.0,11661202,3024014,461419442.0,747900387.52,461419442.0,1421200,999592
2015-12-12 00:00:00,0,2,0.0,8838074,2475326,304863062.24,505470766.24,304863062.24,1112232,789184
2015-12-09 00:00:00,0,2,0.0,12331326,3697330,387788013.36,638945058.4,387788013.36,1299936,910536
2015-12-13 00:00:00,0,2,0.0,8761298,2547328,282172447.92,440688717.04,282172447.92,1075008,778360
2015-12-10 00:00:00,0,2,0.0,13175610,3370738,428022013.76,715676066.16,428022013.76,1447688,1012088
2015-12-24 00:00:00,0,2,0.0,6672470,1964886,230305256.72,403591191.52,230305256.72,692208,455048
2015-12-20 00:00:00,0,2,0.0,8677942,2508590,224895704.0,386350473.52,224895704.0,904816,614416
2015-12-22 00:00:00,0,2,0.0,11396644,3008110,292758750.24,512277186.96,292758750.24,1007424,676984
2015-12-21 00:00:00,0,2,0.0,12548760,3248406,296456367.68,538004384.72,296456367.68,1116016,755832
2015-12-23 00:00:00,0,2,0.0,10122770,2737910,322386843.68,566122390.24,322386843.68,995720,662728
2015-12-19 00:00:00,0,2,0.0,8900304,2487464,231459408.4,425427503.6,231459408.4,926464,619872
2015-12-16 00:00:00,0,2,0.0,11672626,3382918,559521453.92,958152887.12,559521453.92,1750936,1176384
2015-12-15 00:00:00,0,2,0.0,13462372,3435194,521049084.16,889497338.4,521049084.16,1642256,1119712
2015-12-14 00:00:00,0,2,0.0,13277502,3359160,408610587.44,648376911.6,408610587.44,1456312,1054504
2015-12-17 00:00:00,0,2,0.0,11185622,2909592,468312247.92,810733029.04,468312247.92,1564904,1059344
2015-12-01 00:00:00,0,2,0.0,14486892,4123854,438736399.2,735215421.6,438736399.2,1605472,1085744
2015-12-05 00:00:00,0,2,0.0,9572976,3106390,252391458.88,472812274.0,252391458.88,917400,606672
2015-12-03 00:00:00,0,2,0.0,15969198,4531142,335851020.56,590702999.04,335851020.56,1174536,785400
2015-12-02 00:00:00,0,2,0.0,14681534,4229106,325439588.32,569966899.04,325439588.32,1164680,768416
2015-12-18 00:00:00,0,2,0.0,12085500,2977212,294770269.2,523611624.8,294770269.2,1160368,785488
2015-12-04 00:00:00,0,2,0.0,13018516,3801924,284449470.8,524152053.04,284449470.8,1100880,728728
2015-12-30 00:00:00,0,2,0.0,9268168,2532180,297013852.08,606672920.48,297013852.08,1002144,642840
2015-12-25 00:00:00,0,2,0.0,6921222,2093056,183052086.8,341722793.28,183052086.8,623920,402512
2016-01-26 00:00:00,0,2,0.0,9614108,2908500,284340669.36,467069318.32,284340669.36,828520,588192
2016-01-31 00:00:00,0,2,0.0,6993630,2171092,169799470.72,277327348.32,169799470.72,561176,402248
2016-01-29 00:00:00,0,2,0.0,8647184,2547076,206154717.12,356789065.6,206154717.12,767008,528000
2016-01-28 00:00:00,0,2,0.0,9420432,2717778,274828831.2,474364757.68,274828831.2,801944,558976
2016-01-27 00:00:00,0,2,0.0,7957614,2557926,202185191.12,331137352.48,202185191.12,630432,447920
2016-01-30 00:00:00,0,2,0.0,6913872,2128882,163743098.64,278424790.16,163743098.64,575344,397144
2016-01-03 00:00:00,0,2,0.0,8585836,2502430,209889711.68,370074400.96,209889711.68,701624,488752
2016-01-04 00:00:00,0,2,0.0,12316388,3175858,256738646.56,473840674.56,256738646.56,960960,650320
2016-01-17 00:00:00,0,2,0.0,7655970,2230956,169739750.4,284872520.24,169739750.4,645392,456896
2016-01-16 00:00:00,0,2,0.0,7955472,2278150,173833850.08,298982181.52,173833850.08,701624,486112
2016-01-18 00:00:00,0,2,0.0,10575460,2932216,268814320.72,461066249.6,268814320.72,891880,612304
2016-01-09 00:00:00,0,2,0.0,6949768,2212756,179705707.28,318827414.4,179705707.28,583704,382976
2016-01-08 00:00:00,0,2,0.0,9404360,2735502,239344588.56,451025949.44,239344588.56,870760,579568
2016-01-10 00:00:00,0,2,0.0,6705426,2174704,144723186.08,260928532.48,144723186.08,558448,374440
2016-01-06 00:00:00,0,2,0.0,10602452,3007592,332468642.88,576766784.0,332468642.88,1038224,687984
2016-01-07 00:00:00,0,2,0.0,9983260,2831038,303014135.6,522918660.88,303014135.6,1013936,686752
2016-01-21 00:00:00,0,2,0.0,9827664,2790676,246707315.36,422511085.04,246707315.36,909568,651200
2016-01-25 00:00:00,0,2,0.0,10198188,2850316,246531326.8,417289985.2,246531326.8,861872,610280
2016-01-22 00:00:00,0,2,0.0,9152444,2659076,233884789.6,391974279.84,233884789.6,826936,587840
2016-01-20 00:00:00,0,2,0.0,11070444,3217298,272991194.96,477839683.2,272991194.96,1074656,756800
2016-01-23 00:00:00,0,2,0.0,7357756,2243150,159531904.4,290074847.04,159531904.4,658504,451528
2016-01-24 00:00:00,0,2,0.0,7143402,2222878,153592129.68,267032684.16,153592129.68,580536,411664
2016-01-12 00:00:00,0,2,0.0,11245822,3011176,231480032.08,401829280.16,231480032.08,881408,597696
2016-01-14 00:00:00,0,2,0.0,10383800,2881032,311775389.2,567449152.16,311775389.2,977064,661144
2016-01-13 00:00:00,0,2,0.0,10597594,2948162,274292170.24,467984548.24,274292170.24,924352,633512
2016-01-05 00:00:00,0,2,0.0,11869648,3000760,299042651.6,528130033.2,299042651.6,1043856,702768
2016-01-11 00:00:00,0,2,0.0,11526228,3073490,236238814.24,420895862.64,236238814.24,913440,620576
2016-01-01 00:00:00,0,2,0.0,6551398,1962128,112742728.56,200404425.76,112742728.56,423896,285560
2016-01-15 00:00:00,0,2,0.0,9817570,2742740,222054682.08,399724490.88,222054682.08,940544,641960
2016-01-02 00:00:00,0,2,0.0,8489124,2398340,179962178.88,325672111.6,179962178.88,655072,435248
2016-01-19 00:00:00,0,2,0.0,11516890,3346868,289592079.92,490915590.0,289592079.92,999240,701800
2016-05-18 00:00:00,0,2,0.0,10681594,2757132,291666382.48,523406022.48,291666382.48,963688,657536
2016-05-17 00:00:00,0,2,0.0,11581472,2748620,280106273.92,502016914.96,280106273.92,988680,687456
2016-05-03 00:00:00,0,2,0.0,12256580,2904370,640677187.04,1084657420.88,640677187.04,1750496,1194512
2016-05-16 00:00:00,0,2,0.0,10851036,2848496,329730993.68,556298330.72,329730993.68,1047200,739640
2016-05-14 00:00:00,0,2,0.0,8090880,2148510,302175325.76,546918935.2,302175325.76,903936,601128
2016-05-05 00:00:00,0,2,0.0,10382708,2753380,359282697.84,614887698.48,359282697.84,1037960,709280
2016-05-15 00:00:00,0,2,0.0,8251236,2284772,277315218.4,471590004.16,277315218.4,869264,605704
2016-05-12 00:00:00,0,2,0.0,10963232,2751994,424419821.76,773650933.44,424419821.76,1291312,868560
2016-05-07 00:00:00,0,2,0.0,8503684,2242338,274055142.24,478405166.8,274055142.24,778272,531432
2016-05-19 00:00:00,0,2,0.0,10032988,2611168,257465564.4,470124582.4,257465564.4,888096,609224
2016-05-09 00:00:00,0,2,0.0,10439674,2766092,307228664.16,516770738.88,307228664.16,887656,619080
2016-05-10 00:00:00,0,2,0.0,10367042,2847208,307245154.48,542815284.88,307245154.48,883256,615208
2016-05-25 00:00:00,0,2,0.0,10352132,2696862,357327113.44,645960391.12,357327113.44,1042712,683320
2016-05-29 00:00:00,0,2,0.0,8277794,2371866,225781229.52,389235953.04,225781229.52,724592,496936
2016-05-24 00:00:00,0,2,0.0,11495946,2722454,376519963.6,687865065.36,376519963.6,1114168,746152
2016-05-02 00:00:00,0,2,0.0,11806424,2684094,434918251.68,757212632.0,434918251.68,1193456,816288
2016-05-23 00:00:00,0,2,0.0,10647602,2658558,367928410.96,643115818.4,367928410.96,1069376,729168
2016-05-22 00:00:00,0,2,0.0,8534344,2367918,270272176.24,491778291.84,270272176.24,847880,568392
2016-05-11 00:00:00,0,2,0.0,11022200,2750104,318687563.04,587386448.0,318687563.04,1036288,692648
2016-05-26 00:00:00,0,2,0.0,9252922,2602964,273332871.68,497656984.88,273332871.68,855624,569800
2016-05-28 00:00:00,0,2,0.0,7938574,2242254,225124185.44,391600967.12,225124185.44,689656,470096
2016-05-04 00:00:00,0,2,0.0,11322234,2826600,516950235.12,901692382.8,516950235.12,1484296,1005312
2016-05-13 00:00:00,0,2,0.0,9873346,2562882,417459172.24,723725001.12,417459172.24,1198120,807752
2016-05-21 00:00:00,0,2,0.0,8277360,2288426,263231048.96,500554085.68,263231048.96,845504,540760
2016-05-20 00:00:00,0,2,0.0,10094602,2448390,266960989.68,501968735.84,266960989.68,881848,584496
2016-05-27 00:00:00,0,2,0.0,9778398,2672908,307380038.24,534446124.96,307380038.24,906312,612744
2016-05-01 00:00:00,0,2,0.0,7609700,2202032,225979213.68,377233601.36,225979213.68,667568,475816
2016-05-06 00:00:00,0,2,0.0,9313514,2505888,323633338.16,549013786.64,323633338.16,926816,631664
2016-05-30 00:00:00,0,2,0.0,10738070,2858604,299873744.72,526339091.52,299873744.72,949872,655512
2016-05-31 00:00:00,0,2,0.0,10676470,2915108,291458936.56,495774699.2,291458936.56,937024,647328
2016-05-08 00:00:00,0,2,0.0,7626038,2202382,258206184.72,423102926.4,258206184.72,756360,530992
2016-06-09 00:00:00,0,2,0.0,11854962,3290602,335836130.08,605047279.76,335836130.08,1044120,696960
2016-06-14 00:00:00,0,2,0.0,11186266,3240272,290387782.96,509001495.2,290387782.96,874368,604384
2016-06-20 00:00:00,0,2,0.0,11603872,3389638,254962323.44,490628585.92,254962323.44,891616,596992
2016-06-05 00:00:00,0,2,0.0,9453010,2916774,219732440.4,372492838.96,219732440.4,696960,488488
2016-06-15 00:00:00,0,2,0.0,11210248,3138968,312734444.88,562930550.16,312734444.88,936936,629728
2016-06-11 00:00:00,0,2,0.0,8284626,2547594,219092777.2,400922797.44,219092777.2,703912,460064
2016-06-19 00:00:00,0,2,0.0,8765456,2662366,273748857.36,478445262.24,273748857.36,820512,552288
2016-06-21 00:00:00,0,2,0.0,12139722,3336018,280247211.2,534262639.68,280247211.2,913352,593736
2016-06-02 00:00:00,0,2,0.0,10684506,3052574,243432932.16,431340048.48,243432932.16,771320,516120
2016-06-12 00:00:00,0,2,0.0,8325072,2597224,244112434.72,410500255.44,244112434.72,750992,519464
2016-06-01 00:00:00,0,2,0.0,10298708,2844058,227057472.4,407003808.64,227057472.4,742808,500544
2016-06-03 00:00:00,0,2,0.0,10641764,3141600,233757150.0,421974389.76,233757150.0,725296,485056
2016-06-06 00:00:00,0,2,0.0,12304796,3584112,327223299.92,593197864.16,327223299.92,966152,644248
2016-06-04 00:00:00,0,2,0.0,9070712,2812950,202435064.48,361528053.04,202435064.48,627176,416768
2016-06-26 00:00:00,0,2,0.0,8656802,2590630,241067960.32,411215414.72,241067960.32,701976,485056
2016-06-28 00:00:00,0,2,0.0,12113528,3438988,376628761.52,661740895.2,376628761.52,1036552,703472
2016-06-30 00:00:00,0,2,0.0,10805480,3069346,328097662.64,579207957.68,328097662.64,952952,638880
2016-06-29 00:00:00,0,2,0.0,11448052,3308326,366161145.68,633158996.8,366161145.68,986128,675488
2016-06-16 00:00:00,0,2,0.0,11939116,3438442,365087755.12,638197618.08,365087755.12,1128952,756272
2016-06-17 00:00:00,0,2,0.0,10736306,3110324,297719453.68,569911624.48,297719453.68,950048,620576
2016-06-18 00:00:00,0,2,0.0,8800876,2612596,243929269.76,453572778.56,243929269.76,730048,475464
2016-06-07 00:00:00,0,2,0.0,12061728,3595676,303069700.56,558200295.84,303069700.56,991584,666336
2016-06-08 00:00:00,0,2,0.0,12428444,3316138,281768956.48,516709959.92,281768956.48,998008,667920
2016-06-22 00:00:00,0,2,0.0,12933872,3595284,356823660.16,667030358.72,356823660.16,1118304,719312
2016-06-10 00:00:00,0,2,0.0,10781204,3165932,286284802.32,525945085.6,286284802.32,919424,605088
2016-06-13 00:00:00,0,2,0.0,11435578,3292422,271668122.88,477631494.56,271668122.88,853776,590216
2016-06-23 00:00:00,0,2,0.0,11555096,3187674,338098060.96,609640590.24,338098060.96,1036728,689480
2016-06-25 00:00:00,0,2,0.0,8391810,2543198,207887287.52,391854254.88,207887287.52,649880,417648
2016-06-27 00:00:00,0,2,0.0,12806318,3384556,334763370.48,591053959.76,334763370.48,992728,667832
2016-06-24 00:00:00,0,2,0.0,10248994,3008110,310349458.32,558204222.4,310349458.32,877008,573760
2016-08-04 00:00:00,0,2,0.0,11235714,3585204,366613851.12,607227714.72,366613851.12,1027840,713856
2016-08-03 00:00:00,0,2,0.0,12303004,3649212,345855972.88,608650748.64,345855972.88,1040072,710864
2016-08-11 00:00:00,0,2,0.0,10139752,2699284,376603683.28,634351896.64,376603683.28,1074392,745888
2016-08-05 00:00:00,0,2,0.0,9724386,3218880,307373559.68,531361373.84,307373559.68,878152,595320
2016-08-12 00:00:00,0,2,0.0,9198658,2480030,330003574.56,556691990.8,330003574.56,997392,686048
2016-08-13 00:00:00,0,2,0.0,7326816,2025772,248729027.36,429425312.8,248729027.36,731016,497552
2016-08-08 00:00:00,0,2,0.0,10815406,3040982,351391226.56,598506781.84,351391226.56,1059696,738320
2016-08-01 00:00:00,0,2,0.0,12199796,3666698,357404645.84,638001190.64,357404645.84,1096744,752664
2016-08-10 00:00:00,0,2,0.0,10414082,2786014,383436199.52,651617802.88,383436199.52,1158168,803616
2016-08-07 00:00:00,0,2,0.0,8792896,3043026,272530038.88,455133828.16,272530038.88,782496,546392
2016-08-06 00:00:00,0,2,0.0,8240554,2858548,251087960.64,424789746.48,251087960.64,700216,475464
2016-08-02 00:00:00,0,2,0.0,11938472,3548300,362155892.56,618852994.32,362155892.56,1125344,783640
2016-08-09 00:00:00,0,2,0.0,10479924,2896418,366936083.36,636085683.2,366936083.36,1124992,771936
2016-08-17 00:00:00,0,2,0.0,11548712,3023762,385544659.28,649041880.96,385544659.28,1066736,749056
2016-08-16 00:00:00,0,2,0.0,11529000,2985052,356858672.72,625031608.08,356858672.72,1045880,726176
2016-08-18 00:00:00,0,2,0.0,10938634,2686362,345952329.36,619581922.96,345952329.36,1040248,704088
2016-08-27 00:00:00,0,2,0.0,9209382,2791432,300963046.56,532562023.84,300963046.56,994840,683056
2016-08-23 00:00:00,0,2,0.0,14364994,3753764,912120297.44,1484909085.44,912120297.44,2550768,1816408
2016-08-15 00:00:00,0,2,0.0,11654804,2773106,366010116.56,622829782.08,366010116.56,1096920,759616
2016-08-20 00:00:00,0,2,0.0,8777230,2553796,225387081.92,406891944.8,225387081.92,769296,514888
2016-08-22 00:00:00,0,2,0.0,14714112,3700676,840594769.52,1391023780.08,840594769.52,2230272,1581096
2016-08-26 00:00:00,0,2,0.0,11411554,3201954,445705289.92,761507472.88,445705289.92,1408352,986656
2016-08-29 00:00:00,0,2,0.0,13897282,3930276,445184153.04,773994997.6,445184153.04,1453672,1018688
2016-08-19 00:00:00,0,2,0.0,10200176,2599156,289904168.4,521015747.12,289904168.4,903496,615648
2016-08-14 00:00:00,0,2,0.0,7143612,2001902,246091462.32,403216840.4,246091462.32,739640,516736
2016-08-21 00:00:00,0,2,0.0,9135854,2637754,254181538.16,432162442.8,254181538.16,789096,553872
2016-08-30 00:00:00,0,2,0.0,12790778,3604888,480550092.88,845270266.72,480550092.88,1494680,1023352
2016-08-24 00:00:00,0,2,0.0,13344296,3543666,784946829.04,1282532698.48,784946829.04,2113144,1506032
2016-08-31 00:00:00,0,2,0.0,12315632,3526488,453086082.24,809294814.24,453086082.24,1487640,1026432
2016-08-28 00:00:00,0,2,0.0,8916740,2655506,311404290.56,508846631.92,311404290.56,1012176,735152
2016-08-25 00:00:00,0,2,0.0,12548452,3413578,555738385.84,947801183.12,555738385.84,1714856,1195040
2016-10-01 00:00:00,0,2,0.0,8622628,2622536,301707593.44,544118033.36,301707593.44,1028896,693264
2016-10-02 00:00:00,0,2,0.0,7817754,2454858,282828074.32,464666001.36,282828074.32,931920,659912
2016-10-11 00:00:00,0,2,0.0,11616262,3376842,400231692.08,690680875.28,400231692.08,1257784,868912
2016-10-10 00:00:00,0,2,0.0,12087880,3426696,443186803.84,747113192.32,443186803.84,1399024,967912
2016-10-09 00:00:00,0,2,0.0,9102450,2754766,300792440.96,495430574.32,300792440.96,1033384,727848
2016-10-07 00:00:00,0,2,0.0,10566458,3107272,359650125.12,689341882.24,359650125.12,1234992,826848
2016-10-08 00:00:00,0,2,0.0,8746150,2669072,294209200.56,507469127.44,294209200.56,980408,676632
2016-10-12 00:00:00,0,2,0.0,9782528,2907800,363613848.4,597979042.32,363613848.4,1129832,813208
2016-10-05 00:00:00,0,2,0.0,12625858,3739386,440560758.88,813263170.72,440560758.88,1462736,1000208
2016-10-17 00:00:00,0,2,0.0,11207966,3232852,412430468.56,736119141.12,412430468.56,1287088,889152
2016-10-06 00:00:00,0,2,0.0,11730012,3405878,436226147.28,795168619.52,436226147.28,1477784,1015432
2016-10-04 00:00:00,0,2,0.0,12054742,3452316,456660161.76,811390341.52,456660161.76,1486232,1034264
2016-10-03 00:00:00,0,2,0.0,11497220,3181892,438561285.36,716946945.44,438561285.36,1383448,978736
